ID Поездки;ID Водителя;ID Автомобиля;"Дата и время
начала поездки";Длина поездки, км
4482;21;15;24.12.2023 14:17;6,0
4483;29;32;24.12.2023 15:07;55,1
4484;36;32;24.12.2023 16:32;26,6
4485;42;16;24.12.2023 17:30;29,5
4486;54;40;24.12.2023 22:10;53,0
4487;18;38;24.12.2023 22:20;25,5
4488;49;27;25.12.2023 1:57;6,2
4489;10;36;25.12.2023 3:40;33,3
4490;9;27;25.12.2023 4:34;57,5
4491;31;23;25.12.2023 6:45;24,5
4492;7;25;25.12.2023 7:47;6,1
4493;52;39;25.12.2023 12:39;39,7
4494;43;32;25.12.2023 13:03;14,6
4495;11;37;25.12.2023 13:23;50,0
4496;31;13;25.12.2023 14:54;17,3
4497;10;24;25.12.2023 15:01;6,0
4498;15;10;25.12.2023 16:55;31,4
4499;12;27;25.12.2023 17:05;33,8
4500;21;40;25.12.2023 18:26;16,6
4501;35;5;25.12.2023 22:50;20,6
4502;52;9;26.12.2023 1:06;57,9
4503;38;21;26.12.2023 1:27;24,8
4504;60;22;26.12.2023 7:58;20,6
4505;37;41;26.12.2023 11:38;25,0
4506;47;27;26.12.2023 12:59;35,5
4507;28;21;26.12.2023 13:12;39,0
4508;58;4;26.12.2023 14:30;37,6
4509;55;20;26.12.2023 14:59;37,5
4510;13;9;26.12.2023 15:46;41,4
4511;8;37;26.12.2023 16:49;57,8
4512;11;15;26.12.2023 18:45;31,7
4513;17;6;26.12.2023 19:23;58,2
4514;25;26;26.12.2023 20:59;34,2
4515;63;23;26.12.2023 21:15;45,2
4516;54;15;27.12.2023 5:22;45,3
4517;42;1;27.12.2023 7:55;57,2
4518;30;18;27.12.2023 8:55;32,8
4519;40;15;27.12.2023 10:36;30,5
4520;49;30;27.12.2023 11:18;7,8
4521;41;33;27.12.2023 12:37;24,5
4522;22;42;27.12.2023 13:47;47,5
4523;4;6;27.12.2023 14:29;49,2
4524;51;11;27.12.2023 15:27;15,1
4525;22;1;27.12.2023 16:48;38,3
4526;56;21;27.12.2023 17:21;12,9
4527;33;2;27.12.2023 18:33;29,4
4528;44;32;27.12.2023 18:46;32,5
4529;3;32;27.12.2023 18:56;39,8
4530;17;6;27.12.2023 21:26;23,7
4531;34;32;27.12.2023 22:19;58,6
4532;6;32;28.12.2023 2:02;49,9
4533;37;14;28.12.2023 3:29;28,4
4534;16;40;28.12.2023 5:09;32,5
4535;15;38;28.12.2023 6:17;27,4
4536;13;39;28.12.2023 6:50;42,3
4537;60;13;28.12.2023 6:51;10,9
4538;30;18;28.12.2023 7:46;18,9
4539;23;8;28.12.2023 10:40;25,6
4540;37;19;28.12.2023 11:23;5,9
4541;9;29;28.12.2023 18:23;29,2
4542;34;6;28.12.2023 21:36;32,5
4543;3;32;28.12.2023 22:09;27,0
4544;9;29;28.12.2023 22:26;41,0
4545;41;8;29.12.2023 1:36;48,7
4546;59;9;29.12.2023 4:06;25,6
4547;50;4;29.12.2023 6:08;20,6
4548;27;2;29.12.2023 6:46;44,7
4549;35;36;29.12.2023 7:00;18,2
4550;25;23;29.12.2023 8:38;29,2
4551;42;1;29.12.2023 10:35;41,2
4552;51;33;29.12.2023 12:30;15,0
4553;46;41;29.12.2023 13:43;44,1
4554;43;6;29.12.2023 14:09;35,8
4555;35;24;29.12.2023 14:14;5,6
4556;29;32;29.12.2023 14:14;50,2
4557;39;37;29.12.2023 20:50;37,2
4558;62;35;30.12.2023 1:54;35,3
4559;47;27;30.12.2023 2:26;43,9
4560;49;29;30.12.2023 5:13;51,3
4561;61;9;30.12.2023 7:55;1,7
4562;19;36;30.12.2023 8:01;31,6
4563;9;31;30.12.2023 8:06;30,5
4564;4;6;30.12.2023 8:09;31,5
4565;45;29;30.12.2023 8:45;37,1
4566;35;5;30.12.2023 9:15;52,4
4567;42;1;30.12.2023 9:30;7,8
4568;21;40;30.12.2023 11:16;48,4
4569;24;25;30.12.2023 11:40;25,0
4570;46;21;30.12.2023 12:53;4,9
4571;27;39;30.12.2023 16:00;51,7
4572;8;11;30.12.2023 16:36;26,3
4573;50;2;30.12.2023 19:11;26,8
4574;32;19;30.12.2023 20:29;20,1
4575;40;11;30.12.2023 21:47;26,9
4576;29;6;30.12.2023 21:51;2,0
4577;10;34;30.12.2023 23:13;30,2
4578;56;21;30.12.2023 23:55;8,2
4579;18;10;30.12.2023 23:57;16,1
4580;59;39;31.12.2023 0:51;2,2
4581;6;32;31.12.2023 1:26;40,6
4582;25;22;31.12.2023 2:46;30,0
4583;42;1;31.12.2023 3:20;14,6
4584;4;6;31.12.2023 4:25;54,1
4585;5;36;31.12.2023 5:11;57,5
4586;27;39;31.12.2023 7:05;16,2
4587;17;6;31.12.2023 8:15;51,1
4588;16;7;31.12.2023 10:20;38,9
4589;1;12;31.12.2023 10:29;18,7
4590;27;2;31.12.2023 11:21;26,0
4591;34;32;31.12.2023 12:14;50,9
4592;33;9;31.12.2023 12:32;58,0
4593;55;31;31.12.2023 13:55;4,1
4594;17;6;31.12.2023 13:56;52,7
4595;46;21;31.12.2023 14:28;13,1
4596;30;36;31.12.2023 17:27;59,5
4597;24;25;31.12.2023 17:56;40,3
4598;26;17;31.12.2023 19:46;58,1
4599;22;42;31.12.2023 21:06;58,0
4600;6;32;01.01.2024 0:36;11,3
4601;34;6;01.01.2024 2:33;38,7
4602;33;4;01.01.2024 2:41;19,2
4603;4;32;01.01.2024 3:57;50,2
4604;2;12;01.01.2024 4:24;41,9
4605;56;19;01.01.2024 6:28;13,7
4606;40;11;01.01.2024 6:45;36,2
4607;52;9;01.01.2024 7:17;35,1
4608;41;8;01.01.2024 9:59;44,1
4609;3;32;01.01.2024 12:18;36,8
4610;11;33;01.01.2024 14:12;41,6
4611;20;14;01.01.2024 15:01;53,8
4612;19;18;01.01.2024 16:22;37,1
4613;47;31;01.01.2024 16:56;37,7
4614;6;32;01.01.2024 18:07;9,1
4615;60;13;01.01.2024 19:52;9,1
4616;50;4;01.01.2024 22:01;27,6
4617;62;14;01.01.2024 23:15;41,2
4618;57;5;01.01.2024 23:27;3,0
4619;18;14;01.01.2024 23:45;28,7
4620;57;18;02.01.2024 0:19;13,8
4621;37;41;02.01.2024 0:20;47,8
4622;56;35;02.01.2024 1:02;43,5
4623;39;11;02.01.2024 1:07;3,5
4624;42;16;02.01.2024 2:36;56,8
4625;7;25;02.01.2024 3:39;42,8
4626;45;20;02.01.2024 4:04;52,8
4627;11;11;02.01.2024 6:04;11,2
4628;26;4;02.01.2024 7:19;40,4
4629;24;42;02.01.2024 7:57;6,7
4630;16;33;02.01.2024 11:06;57,4
4631;20;35;02.01.2024 11:21;46,4
4632;32;21;02.01.2024 11:46;31,8
4633;2;24;02.01.2024 16:26;30,2
4634;38;35;02.01.2024 18:02;54,2
4635;27;9;02.01.2024 19:29;42,9
4636;60;23;02.01.2024 19:47;52,8
4637;61;9;02.01.2024 20:30;29,6
4638;55;20;02.01.2024 21:34;39,7
4639;41;37;02.01.2024 21:44;41,6
4640;44;32;03.01.2024 0:04;49,9
4641;3;6;03.01.2024 2:12;54,9
4642;7;1;03.01.2024 3:04;4,6
4643;13;9;03.01.2024 4:06;16,5
4644;62;14;03.01.2024 6:10;43,2
4645;25;13;03.01.2024 8:29;21,0
4646;55;20;03.01.2024 8:58;44,8
4647;55;27;03.01.2024 11:48;11,6
4648;8;37;03.01.2024 13:12;20,7
4649;32;10;03.01.2024 14:05;35,0
4650;11;37;03.01.2024 14:05;9,0
4651;52;4;03.01.2024 17:31;45,1
4652;31;26;03.01.2024 19:20;41,3
4653;9;30;03.01.2024 19:29;30,6
4654;57;5;03.01.2024 19:55;25,3
4655;12;31;03.01.2024 21:57;7,0
4656;19;5;03.01.2024 22:25;32,8
4657;29;6;04.01.2024 1:26;52,0
4658;52;39;04.01.2024 1:54;48,1
4659;36;6;04.01.2024 2:16;17,0
4660;41;11;04.01.2024 3:35;40,6
4661;38;35;04.01.2024 6:48;37,4
4662;13;9;04.01.2024 7:11;7,7
4663;56;41;04.01.2024 8:29;10,0
4664;50;39;04.01.2024 9:26;7,0
4665;33;4;04.01.2024 10:36;32,5
4666;47;29;04.01.2024 11:25;59,8
4667;61;9;04.01.2024 11:44;5,4
4668;47;20;04.01.2024 11:54;53,2
4669;2;24;04.01.2024 13:05;47,0
4670;6;6;04.01.2024 14:11;17,9
4671;47;20;04.01.2024 14:45;28,2
4672;36;32;04.01.2024 16:06;56,3
4673;60;28;04.01.2024 21:06;1,6
4674;48;14;04.01.2024 21:19;41,7
4675;35;12;04.01.2024 22:08;45,6
4676;2;34;04.01.2024 23:14;11,0
4677;9;30;05.01.2024 1:07;31,5
4678;49;27;05.01.2024 3:13;52,6
4679;24;1;05.01.2024 4:05;34,5
4680;10;24;05.01.2024 4:12;57,0
4681;18;35;05.01.2024 4:24;2,7
4682;36;6;05.01.2024 5:08;25,0
4683;35;34;05.01.2024 5:31;41,0
4684;17;6;05.01.2024 6:07;26,1
4685;53;10;05.01.2024 6:22;55,8
4686;56;35;05.01.2024 6:28;8,1
4687;51;15;05.01.2024 9:07;42,1
4688;39;33;05.01.2024 12:41;41,4
4689;58;2;05.01.2024 13:31;11,1
4690;39;33;05.01.2024 17:57;12,4
4691;24;1;05.01.2024 18:04;19,1
4692;17;6;05.01.2024 19:10;49,0
4693;36;32;05.01.2024 19:14;43,6
4694;55;29;05.01.2024 19:35;40,0
4695;8;15;05.01.2024 20:25;41,8
4696;56;35;06.01.2024 1:41;17,6
4697;14;41;06.01.2024 2:59;12,3
4698;62;14;06.01.2024 3:32;21,9
4699;41;37;06.01.2024 5:52;7,7
4700;36;32;06.01.2024 6:58;2,1
4701;13;17;06.01.2024 7:07;24,6
4702;5;18;06.01.2024 10:48;3,1
4703;32;10;06.01.2024 11:17;20,3
4704;40;8;06.01.2024 12:43;25,8
4705;49;29;06.01.2024 15:01;25,5
4706;52;17;06.01.2024 15:22;47,7
4707;37;38;06.01.2024 17:12;28,0
4708;22;16;06.01.2024 17:25;19,6
4709;38;38;06.01.2024 17:52;32,1
4710;5;34;06.01.2024 18:30;44,0
4711;53;14;06.01.2024 18:58;49,3
4712;50;4;06.01.2024 19:15;49,2
4713;18;35;06.01.2024 23:37;43,9
4714;40;37;07.01.2024 5:46;43,6
4715;28;41;07.01.2024 7:00;30,8
4716;12;31;07.01.2024 9:03;52,9
4717;3;32;07.01.2024 9:53;31,5
4718;41;15;07.01.2024 10:42;49,7
4719;18;10;07.01.2024 11:17;38,7
4720;60;23;07.01.2024 13:15;17,9
4721;52;17;07.01.2024 13:37;18,3
4722;2;36;07.01.2024 14:32;5,4
4723;25;22;07.01.2024 18:11;40,1
4724;58;17;07.01.2024 18:57;4,0
4725;1;3;07.01.2024 20:03;22,3
4726;5;5;08.01.2024 1:15;1,9
4727;39;7;08.01.2024 3:08;10,9
4728;35;5;08.01.2024 8:09;31,3
4729;36;32;08.01.2024 9:06;29,4
4730;51;11;08.01.2024 12:31;29,4
4731;8;15;08.01.2024 14:00;48,3
4732;8;11;08.01.2024 15:58;38,8
4733;62;38;08.01.2024 16:07;35,5
4734;44;6;08.01.2024 16:07;37,4
4735;3;6;08.01.2024 16:30;28,2
4736;17;6;08.01.2024 18:58;32,3
4737;26;9;08.01.2024 19:17;40,0
4738;10;12;08.01.2024 19:41;46,4
4739;25;23;08.01.2024 20:17;30,8
4740;46;14;08.01.2024 21:08;54,0
4741;42;25;08.01.2024 21:34;12,9
4742;61;9;08.01.2024 22:27;25,0
4743;33;2;09.01.2024 2:17;30,0
4744;63;23;09.01.2024 2:37;54,3
4745;48;19;09.01.2024 10:37;7,8
4746;8;37;09.01.2024 11:06;46,8
4747;10;18;09.01.2024 14:11;28,7
4748;4;6;09.01.2024 15:55;36,9
4749;54;15;09.01.2024 17:37;55,8
4750;62;19;09.01.2024 18:04;51,9
4751;33;4;09.01.2024 20:59;12,4
4752;51;33;09.01.2024 22:26;34,0
4753;39;40;10.01.2024 2:53;13,7
4754;35;5;10.01.2024 4:24;9,9
4755;3;32;10.01.2024 4:29;26,3
4756;39;8;10.01.2024 5:18;18,3
4757;35;12;10.01.2024 7:39;25,8
4758;55;30;10.01.2024 7:45;42,7
4759;4;32;10.01.2024 7:49;21,2
4760;39;40;10.01.2024 8:29;57,2
4761;10;18;10.01.2024 8:29;27,0
4762;1;34;10.01.2024 8:39;20,1
4763;12;20;10.01.2024 11:07;59,1
4764;45;29;10.01.2024 11:22;21,2
4765;55;29;10.01.2024 12:54;56,7
4766;23;15;10.01.2024 13:17;34,2
4767;50;17;10.01.2024 13:46;41,8
4768;11;15;10.01.2024 14:59;40,9
4769;19;34;10.01.2024 16:11;21,6
4770;43;32;10.01.2024 17:17;38,5
4771;2;3;10.01.2024 17:54;40,3
4772;6;6;10.01.2024 20:10;11,3
4773;39;37;10.01.2024 21:35;8,2
4774;49;27;10.01.2024 23:24;32,6
4775;55;30;11.01.2024 0:09;54,5
4776;44;32;11.01.2024 1:39;17,3
4777;24;42;11.01.2024 2:37;32,4
4778;13;4;11.01.2024 3:19;13,9
4779;42;1;11.01.2024 4:16;23,7
4780;23;7;11.01.2024 4:51;55,2
4781;11;37;11.01.2024 5:32;59,0
4782;49;20;11.01.2024 5:51;47,7
4783;33;17;11.01.2024 6:23;18,7
4784;31;26;11.01.2024 8:05;11,1
4785;48;21;11.01.2024 8:32;53,1
4786;11;33;11.01.2024 9:49;52,2
4787;45;31;11.01.2024 10:10;55,6
4788;23;37;11.01.2024 11:26;42,9
4789;19;3;11.01.2024 13:52;37,7
4790;7;1;11.01.2024 17:19;22,2
4791;14;10;11.01.2024 17:30;34,0
4792;43;32;11.01.2024 20:46;13,5
4793;61;39;11.01.2024 21:49;7,3
4794;7;42;11.01.2024 22:51;1,7
4795;48;19;12.01.2024 1:16;58,7
4796;45;27;12.01.2024 1:33;9,3
4797;23;11;12.01.2024 2:56;47,9
4798;15;19;12.01.2024 2:58;15,1
4799;54;37;12.01.2024 3:56;44,8
4800;13;17;12.01.2024 5:47;56,7
4801;25;22;12.01.2024 6:18;52,2
4802;4;32;12.01.2024 7:50;9,3
4803;12;27;12.01.2024 7:51;56,3
4804;46;19;12.01.2024 16:15;42,1
4805;15;38;12.01.2024 16:41;16,1
4806;51;33;12.01.2024 17:45;23,4
4807;4;32;12.01.2024 21:01;19,3
4808;6;32;12.01.2024 22:15;2,5
4809;23;8;12.01.2024 23:47;27,2
4810;22;1;13.01.2024 0:04;24,5
4811;18;14;13.01.2024 0:46;56,6
4812;10;5;13.01.2024 2:16;42,7
4813;9;31;13.01.2024 2:57;31,6
4814;52;39;13.01.2024 3:10;49,3
4815;4;6;13.01.2024 4:53;32,3
4816;7;42;13.01.2024 6:31;41,6
4817;63;22;13.01.2024 8:29;13,3
4818;45;31;13.01.2024 9:58;22,5
4819;16;40;13.01.2024 10:00;25,6
4820;54;37;13.01.2024 11:53;28,3
4821;58;39;13.01.2024 17:07;38,6
4822;32;14;13.01.2024 18:47;44,6
4823;13;4;13.01.2024 21:12;10,9
4824;38;35;14.01.2024 0:02;33,3
4825;38;41;14.01.2024 0:34;48,3
4826;5;3;14.01.2024 1:28;33,3
4827;45;30;14.01.2024 2:53;47,3
4828;20;10;14.01.2024 4:36;16,5
4829;52;39;14.01.2024 4:51;34,6
4830;55;29;14.01.2024 6:40;9,1
4831;27;2;14.01.2024 7:01;2,8
4832;1;36;14.01.2024 8:53;38,6
4833;41;33;14.01.2024 11:31;50,9
4834;19;36;14.01.2024 13:28;24,8
4835;40;37;14.01.2024 13:55;52,7
4836;23;15;14.01.2024 13:57;30,2
4837;29;32;14.01.2024 14:00;30,6
4838;29;6;14.01.2024 14:51;29,3
4839;2;34;14.01.2024 17:05;49,0
4840;24;42;14.01.2024 17:41;41,0
4841;47;27;14.01.2024 20:29;3,2
4842;54;15;14.01.2024 21:21;6,8
4843;25;22;14.01.2024 22:42;16,3
4844;23;11;15.01.2024 0:21;41,9
4845;9;29;15.01.2024 0:28;2,9
4846;34;32;15.01.2024 1:05;39,1
4847;22;42;15.01.2024 2:28;11,2
4848;46;19;15.01.2024 2:33;38,8
4849;53;14;15.01.2024 6:54;2,7
4850;63;23;15.01.2024 7:01;44,1
4851;5;5;15.01.2024 9:16;15,8
4852;23;7;15.01.2024 10:48;28,1
4853;48;21;15.01.2024 10:49;51,9
4854;35;34;15.01.2024 13:35;22,7
4855;14;41;15.01.2024 13:36;57,7
4856;14;19;15.01.2024 17:09;15,6
4857;30;24;15.01.2024 17:57;10,4
4858;61;17;15.01.2024 18:50;53,9
4859;7;42;15.01.2024 19:00;1,6
4860;41;33;15.01.2024 20:58;2,5
4861;19;36;15.01.2024 22:17;40,2
4862;51;33;15.01.2024 23:16;28,4
4863;42;16;16.01.2024 1:11;3,8
4864;9;20;16.01.2024 1:37;48,2
4865;15;10;16.01.2024 3:12;15,4
4866;14;21;16.01.2024 3:40;1,7
4867;62;14;16.01.2024 7:38;57,5
4868;24;25;16.01.2024 8:01;29,7
4869;15;14;16.01.2024 9:54;6,2
4870;43;32;16.01.2024 10:53;51,1
4871;17;32;16.01.2024 11:31;26,7
4872;40;7;16.01.2024 13:20;5,6
4873;34;32;16.01.2024 13:33;50,8
4874;38;21;16.01.2024 13:38;7,2
4875;37;38;16.01.2024 14:34;7,3
4876;20;19;16.01.2024 15:36;8,6
4877;63;26;16.01.2024 15:40;17,8
4878;14;21;16.01.2024 17:31;26,2
4879;1;24;16.01.2024 20:01;37,3
4880;2;24;16.01.2024 21:54;33,6
4881;19;12;16.01.2024 22:14;55,3
4882;60;23;16.01.2024 23:19;14,3
4883;7;1;17.01.2024 0:43;11,8
4884;28;21;17.01.2024 3:22;34,2
4885;35;5;17.01.2024 4:53;56,1
4886;44;6;17.01.2024 5:10;18,3
4887;10;3;17.01.2024 5:18;23,8
4888;38;21;17.01.2024 5:55;40,3
4889;61;9;17.01.2024 6:33;17,4
4890;44;32;17.01.2024 6:35;17,7
4891;56;41;17.01.2024 8:25;14,1
4892;46;19;17.01.2024 10:38;22,3
4893;4;32;17.01.2024 10:58;37,8
4894;55;27;17.01.2024 13:19;24,1
4895;41;37;17.01.2024 13:39;57,8
4896;55;31;17.01.2024 14:00;28,6
4897;4;6;17.01.2024 14:18;55,7
4898;31;28;17.01.2024 14:48;42,3
4899;6;6;17.01.2024 14:50;58,0
4900;6;32;17.01.2024 18:45;27,8
4901;36;6;17.01.2024 20:05;53,0
4902;55;29;17.01.2024 20:26;30,3
4903;62;41;17.01.2024 22:27;31,2
4904;28;10;17.01.2024 23:46;42,7
4905;62;10;18.01.2024 1:31;21,4
4906;26;39;18.01.2024 3:15;46,0
4907;7;42;18.01.2024 3:36;3,1
4908;16;15;18.01.2024 5:06;11,5
4909;38;35;18.01.2024 5:29;8,5
4910;54;40;18.01.2024 7:17;53,2
4911;8;8;18.01.2024 8:56;30,5
4912;44;6;18.01.2024 9:25;15,3
4913;2;36;18.01.2024 12:04;10,9
4914;31;13;18.01.2024 13:11;6,4
4915;12;31;18.01.2024 15:24;58,1
4916;19;5;18.01.2024 16:15;44,8
4917;61;17;18.01.2024 17:28;10,5
4918;46;41;18.01.2024 18:01;45,0
4919;19;34;18.01.2024 18:23;52,3
4920;6;32;18.01.2024 20:57;56,1
4921;24;16;18.01.2024 21:34;28,6
4922;63;22;18.01.2024 22:00;9,4
4923;15;14;19.01.2024 2:14;45,9
4924;19;36;19.01.2024 4:53;59,9
4925;11;15;19.01.2024 6:17;40,7
4926;53;21;19.01.2024 6:32;38,9
4927;42;25;19.01.2024 7:23;20,8
4928;6;6;19.01.2024 12:21;56,0
4929;28;21;19.01.2024 12:42;32,8
4930;63;28;19.01.2024 13:38;42,1
4931;51;33;19.01.2024 17:51;41,3
4932;40;33;19.01.2024 20:31;45,0
4933;27;9;19.01.2024 21:40;13,9
4934;17;6;19.01.2024 22:01;47,7
4935;27;9;19.01.2024 23:49;9,6
4936;25;28;20.01.2024 0:41;37,2
4937;50;39;20.01.2024 1:00;33,4
4938;37;10;20.01.2024 1:49;40,8
4939;18;21;20.01.2024 7:04;39,4
4940;62;38;20.01.2024 8:47;34,3
4941;15;19;20.01.2024 10:47;24,8
4942;22;42;20.01.2024 10:53;58,6
4943;63;28;20.01.2024 14:28;14,4
4944;1;12;20.01.2024 14:34;33,4
4945;20;38;20.01.2024 15:17;15,1
4946;34;6;20.01.2024 15:22;13,8
4947;33;2;20.01.2024 18:30;55,1
4948;32;41;20.01.2024 20:49;6,8
4949;54;37;20.01.2024 21:00;3,5
4950;3;6;20.01.2024 21:09;59,0
4951;38;10;20.01.2024 22:10;36,9
4952;58;4;20.01.2024 23:37;32,0
4953;26;17;21.01.2024 0:15;52,3
4954;29;32;21.01.2024 0:33;30,4
4955;6;6;21.01.2024 1:19;22,5
4956;38;35;21.01.2024 2:44;22,4
4957;48;14;21.01.2024 6:21;59,7
4958;38;10;21.01.2024 7:56;13,3
4959;12;29;21.01.2024 12:03;23,9
4960;40;37;21.01.2024 12:04;58,7
4961;6;6;21.01.2024 12:31;39,1
4962;51;11;21.01.2024 12:55;38,3
4963;63;13;21.01.2024 13:44;50,1
4964;59;2;21.01.2024 15:18;16,1
4965;57;24;21.01.2024 15:24;17,6
4966;36;32;21.01.2024 15:55;54,3
4967;35;18;21.01.2024 16:54;23,6
4968;28;35;21.01.2024 17:10;28,5
4969;14;10;21.01.2024 17:49;4,9
4970;29;32;21.01.2024 17:55;22,8
4971;54;7;21.01.2024 18:00;20,9
4972;5;34;21.01.2024 19:51;36,4
4973;27;4;21.01.2024 23:27;6,8
4974;21;11;22.01.2024 0:04;9,1
4975;41;11;22.01.2024 2:28;22,5
4976;11;40;22.01.2024 2:28;23,6
4977;36;6;22.01.2024 4:37;27,5
4978;41;33;22.01.2024 6:35;48,7
4979;47;27;22.01.2024 6:55;3,6
4980;52;39;22.01.2024 7:16;47,5
4981;11;8;22.01.2024 8:06;41,1
4982;43;6;22.01.2024 10:28;39,3
4983;12;20;22.01.2024 14:47;5,3
4984;23;40;22.01.2024 14:52;45,9
4985;12;30;22.01.2024 15:07;11,7
4986;10;18;22.01.2024 15:24;55,0
4987;54;40;22.01.2024 16:11;27,0
4988;50;39;22.01.2024 16:57;12,9
4989;27;17;22.01.2024 23:35;7,1
4990;7;42;22.01.2024 23:38;27,1
4991;5;34;23.01.2024 1:21;48,0
4992;12;20;23.01.2024 4:35;32,7
4993;44;6;23.01.2024 4:50;1,7
4994;13;17;23.01.2024 5:25;20,6
4995;1;12;23.01.2024 6:55;47,5
4996;7;42;23.01.2024 7:51;9,4
4997;1;24;23.01.2024 8:47;41,3
4998;6;6;23.01.2024 10:10;48,6
4999;25;23;23.01.2024 11:27;34,6
5000;32;35;23.01.2024 12:00;18,6
5001;11;15;23.01.2024 12:04;8,0
5002;10;5;23.01.2024 14:53;2,7
5003;7;1;23.01.2024 15:19;12,6
5004;32;14;23.01.2024 15:45;28,2
5005;48;19;23.01.2024 17:48;7,4
5006;39;8;23.01.2024 20:09;12,9
5007;30;5;23.01.2024 21:34;40,5
5008;15;21;24.01.2024 1:52;24,3
5009;47;30;24.01.2024 2:37;53,8
5010;6;32;24.01.2024 3:20;53,3
5011;59;4;24.01.2024 3:25;40,3
5012;17;6;24.01.2024 4:33;47,3
5013;41;15;24.01.2024 5:14;38,0
5014;60;22;24.01.2024 5:19;44,4
5015;4;6;24.01.2024 5:50;3,2
5016;41;8;24.01.2024 6:04;31,9
5017;49;29;24.01.2024 7:06;9,6
5018;14;19;24.01.2024 7:45;59,9
5019;35;3;24.01.2024 8:14;59,1
5020;57;12;24.01.2024 10:38;43,7
5021;25;28;24.01.2024 10:50;2,1
5022;4;6;24.01.2024 13:07;32,6
5023;7;1;24.01.2024 13:14;18,5
5024;17;32;24.01.2024 14:12;43,8
5025;38;41;24.01.2024 14:45;29,8
5026;24;1;24.01.2024 16:38;17,2
5027;42;16;24.01.2024 18:05;54,0
5028;31;26;24.01.2024 19:07;48,1
5029;22;25;24.01.2024 22:30;33,9
5030;36;32;24.01.2024 23:19;24,9
5031;40;37;25.01.2024 2:34;46,9
5032;32;38;25.01.2024 3:02;52,6
5033;14;21;25.01.2024 3:29;54,2
5034;33;9;25.01.2024 4:18;6,6
5035;55;27;25.01.2024 4:36;41,7
5036;23;7;25.01.2024 6:05;45,5
5037;59;39;25.01.2024 6:11;20,7
5038;52;17;25.01.2024 7:02;26,6
5039;12;30;25.01.2024 10:10;6,0
5040;39;40;25.01.2024 13:13;6,5
5041;48;41;25.01.2024 14:49;11,1
5042;62;41;25.01.2024 14:53;2,0
5043;39;8;25.01.2024 15:27;45,2
5044;31;23;25.01.2024 18:20;49,8
5045;52;4;25.01.2024 19:06;39,2
5046;59;17;25.01.2024 19:33;22,3
5047;4;6;25.01.2024 20:14;22,7
5048;60;22;25.01.2024 21:18;37,4
5049;22;25;26.01.2024 4:09;10,7
5050;9;27;26.01.2024 4:09;4,0
5051;62;35;26.01.2024 7:06;10,9
5052;50;4;26.01.2024 10:37;38,0
5053;52;39;26.01.2024 12:25;16,0
5054;11;8;26.01.2024 12:49;18,0
5055;17;32;26.01.2024 14:26;13,4
5056;14;10;26.01.2024 16:02;12,4
5057;42;25;26.01.2024 19:25;23,8
5058;62;35;26.01.2024 19:58;23,9
5059;11;37;26.01.2024 22:35;34,8
5060;16;8;27.01.2024 0:09;57,8
5061;20;19;27.01.2024 8:19;11,7
5062;29;32;27.01.2024 8:40;45,5
5063;26;9;27.01.2024 8:52;46,1
5064;45;27;27.01.2024 10:08;39,9
5065;54;7;27.01.2024 10:52;54,5
5066;31;22;27.01.2024 11:41;42,2
5067;32;21;27.01.2024 13:13;24,8
5068;11;40;27.01.2024 15:02;18,8
5069;53;38;27.01.2024 15:04;24,5
5070;32;35;27.01.2024 15:53;49,4
5071;27;2;27.01.2024 16:27;56,1
5072;30;12;27.01.2024 17:38;18,4
5073;19;24;27.01.2024 18:13;20,2
5074;3;32;27.01.2024 23:42;13,9
5075;35;36;28.01.2024 0:58;17,6
5076;41;7;28.01.2024 2:05;20,8
5077;8;11;28.01.2024 2:55;43,2
5078;48;14;28.01.2024 5:33;12,9
5079;3;32;28.01.2024 5:35;29,4
5080;9;30;28.01.2024 6:22;47,5
5081;10;24;28.01.2024 8:10;30,7
5082;5;24;28.01.2024 9:09;22,2
5083;36;32;28.01.2024 11:44;9,4
5084;37;14;28.01.2024 13:28;21,8
5085;4;32;28.01.2024 16:19;43,3
5086;33;2;28.01.2024 16:27;7,5
5087;41;40;28.01.2024 20:49;25,7
5088;61;17;29.01.2024 1:02;19,3
5089;3;6;29.01.2024 2:43;21,3
5090;11;8;29.01.2024 2:44;26,4
5091;27;4;29.01.2024 5:02;19,5
5092;50;9;29.01.2024 5:18;26,3
5093;54;7;29.01.2024 6:08;33,3
5094;2;5;29.01.2024 6:19;51,8
5095;62;38;29.01.2024 10:05;52,4
5096;20;10;29.01.2024 10:16;21,9
5097;33;2;29.01.2024 10:47;33,2
5098;51;40;29.01.2024 16:16;40,4
5099;17;32;29.01.2024 18:32;44,7
5100;49;31;29.01.2024 19:39;17,6
5101;12;31;29.01.2024 21:06;33,9
5102;32;38;29.01.2024 23:06;34,8
5103;57;3;30.01.2024 2:18;34,1
5104;14;21;30.01.2024 3:11;33,0
5105;39;8;30.01.2024 3:22;25,1
5106;19;3;30.01.2024 4:29;23,4
5107;2;34;30.01.2024 5:06;46,3
5108;61;17;30.01.2024 7:04;48,2
5109;19;5;30.01.2024 9:05;12,6
5110;37;19;30.01.2024 9:23;40,3
5111;41;11;30.01.2024 9:56;23,8
5112;36;32;30.01.2024 14:33;22,1
5113;6;32;30.01.2024 15:34;56,0
5114;55;30;30.01.2024 18:17;24,3
5115;26;9;30.01.2024 19:22;5,2
